start,end,load
2015-01-20 16:30:00+00:00,2015-01-20 16:45:00+00:00,71212
2015-01-20 16:45:00+00:00,2015-01-20 17:00:00+00:00,71395
2015-01-20 17:00:00+00:00,2015-01-20 17:15:00+00:00,70628
2015-01-20 17:15:00+00:00,2015-01-20 17:30:00+00:00,70421
2015-01-20 17:30:00+00:00,2015-01-20 17:45:00+00:00,70309
2015-01-20 17:45:00+00:00,2015-01-20 18:00:00+00:00,69987
2015-01-20 18:00:00+00:00,2015-01-20 18:15:00+00:00,69631
2015-01-20 18:15:00+00:00,2015-01-20 18:30:00+00:00,68834
2015-01-20 18:30:00+00:00,2015-01-20 18:45:00+00:00,68127
2015-01-20 18:45:00+00:00,2015-01-20 19:00:00+00:00,67387
2015-01-20 19:00:00+00:00,2015-01-20 19:15:00+00:00,66381
2015-01-20 19:15:00+00:00,2015-01-20 19:30:00+00:00,64894
2015-01-20 19:30:00+00:00,2015-01-20 19:45:00+00:00,63995
2015-01-20 19:45:00+00:00,2015-01-20 20:00:00+00:00,62840
2015-01-20 20:00:00+00:00,2015-01-20 20:15:00+00:00,62095
2015-01-20 20:15:00+00:00,2015-01-20 20:30:00+00:00,61572
2015-01-20 20:30:00+00:00,2015-01-20 20:45:00+00:00,60585
2015-01-20 20:45:00+00:00,2015-01-20 21:00:00+00:00,59294
2015-01-20 21:00:00+00:00,2015-01-20 21:15:00+00:00,59673
2015-01-20 21:15:00+00:00,2015-01-20 21:30:00+00:00,58461
2015-01-20 21:30:00+00:00,2015-01-20 21:45:00+00:00,57288
2015-01-20 21:45:00+00:00,2015-01-20 22:00:00+00:00,56221
2015-01-20 22:00:00+00:00,2015-01-20 22:15:00+00:00,55139
2015-01-20 22:15:00+00:00,2015-01-20 22:30:00+00:00,54320
2015-01-20 22:30:00+00:00,2015-01-20 22:45:00+00:00,53496
2015-01-20 22:45:00+00:00,2015-01-20 23:00:00+00:00,52653
2015-01-20 23:00:00+00:00,2015-01-20 23:15:00+00:00,51583
2015-01-20 23:15:00+00:00,2015-01-20 23:30:00+00:00,50664
2015-01-20 23:30:00+00:00,2015-01-20 23:45:00+00:00,49933
2015-01-20 23:45:00+00:00,2015-01-21 00:00:00+00:00,49371
2015-01-21 00:00:00+00:00,2015-01-21 00:15:00+00:00,48769
2015-01-21 00:15:00+00:00,2015-01-21 00:30:00+00:00,48379
2015-01-21 00:30:00+00:00,2015-01-21 00:45:00+00:00,48024
2015-01-21 00:45:00+00:00,2015-01-21 01:00:00+00:00,47873
2015-01-21 01:00:00+00:00,2015-01-21 01:15:00+00:00,47462
2015-01-21 01:15:00+00:00,2015-01-21 01:30:00+00:00,47382
2015-01-21 01:30:00+00:00,2015-01-21 01:45:00+00:00,47393
2015-01-21 01:45:00+00:00,2015-01-21 02:00:00+00:00,47473
2015-01-21 02:00:00+00:00,2015-01-21 02:15:00+00:00,47764
2015-01-21 02:15:00+00:00,2015-01-21 02:30:00+00:00,47432
2015-01-21 02:30:00+00:00,2015-01-21 02:45:00+00:00,47801
2015-01-21 02:45:00+00:00,2015-01-21 03:00:00+00:00,47956
2015-01-21 03:00:00+00:00,2015-01-21 03:15:00+00:00,48220
2015-01-21 03:15:00+00:00,2015-01-21 03:30:00+00:00,48401
2015-01-21 03:30:00+00:00,2015-01-21 03:45:00+00:00,48987
2015-01-21 03:45:00+00:00,2015-01-21 04:00:00+00:00,49378
2015-01-21 04:00:00+00:00,2015-01-21 04:15:00+00:00,50613
2015-01-21 04:15:00+00:00,2015-01-21 04:30:00+00:00,51283
2015-01-21 04:30:00+00:00,2015-01-21 04:45:00+00:00,52198
2015-01-21 04:45:00+00:00,2015-01-21 05:00:00+00:00,53247
2015-01-21 05:00:00+00:00,2015-01-21 05:15:00+00:00,55992
2015-01-21 05:15:00+00:00,2015-01-21 05:30:00+00:00,58518
2015-01-21 05:30:00+00:00,2015-01-21 05:45:00+00:00,60558
2015-01-21 05:45:00+00:00,2015-01-21 06:00:00+00:00,62372
2015-01-21 06:00:00+00:00,2015-01-21 06:15:00+00:00,64330
2015-01-21 06:15:00+00:00,2015-01-21 06:30:00+00:00,66025
2015-01-21 06:30:00+00:00,2015-01-21 06:45:00+00:00,66984
2015-01-21 06:45:00+00:00,2015-01-21 07:00:00+00:00,67712
2015-01-21 07:00:00+00:00,2015-01-21 07:15:00+00:00,68424
2015-01-21 07:15:00+00:00,2015-01-21 07:30:00+00:00,68706
2015-01-21 07:30:00+00:00,2015-01-21 07:45:00+00:00,68572
2015-01-21 07:45:00+00:00,2015-01-21 08:00:00+00:00,68734
2015-01-21 08:00:00+00:00,2015-01-21 08:15:00+00:00,68662
2015-01-21 08:15:00+00:00,2015-01-21 08:30:00+00:00,68848
2015-01-21 08:30:00+00:00,2015-01-21 08:45:00+00:00,69317
2015-01-21 08:45:00+00:00,2015-01-21 09:00:00+00:00,69422
2015-01-21 09:00:00+00:00,2015-01-21 09:15:00+00:00,69700
2015-01-21 09:15:00+00:00,2015-01-21 09:30:00+00:00,69703
2015-01-21 09:30:00+00:00,2015-01-21 09:45:00+00:00,70030
2015-01-21 09:45:00+00:00,2015-01-21 10:00:00+00:00,70218
2015-01-21 10:00:00+00:00,2015-01-21 10:15:00+00:00,70158
2015-01-21 10:15:00+00:00,2015-01-21 10:30:00+00:00,70365
2015-01-21 10:30:00+00:00,2015-01-21 10:45:00+00:00,70336
2015-01-21 10:45:00+00:00,2015-01-21 11:00:00+00:00,70098
2015-01-21 11:00:00+00:00,2015-01-21 11:15:00+00:00,69750
2015-01-21 11:15:00+00:00,2015-01-21 11:30:00+00:00,69446
2015-01-21 11:30:00+00:00,2015-01-21 11:45:00+00:00,69482
2015-01-21 11:45:00+00:00,2015-01-21 12:00:00+00:00,69463
2015-01-21 12:00:00+00:00,2015-01-21 12:15:00+00:00,69604
2015-01-21 12:15:00+00:00,2015-01-21 12:30:00+00:00,69257
2015-01-21 12:30:00+00:00,2015-01-21 12:45:00+00:00,68829
2015-01-21 12:45:00+00:00,2015-01-21 13:00:00+00:00,68238
2015-01-21 13:00:00+00:00,2015-01-21 13:15:00+00:00,68196
2015-01-21 13:15:00+00:00,2015-01-21 13:30:00+00:00,68155
2015-01-21 13:30:00+00:00,2015-01-21 13:45:00+00:00,68056
2015-01-21 13:45:00+00:00,2015-01-21 14:00:00+00:00,67797
2015-01-21 14:00:00+00:00,2015-01-21 14:15:00+00:00,67863
2015-01-21 14:15:00+00:00,2015-01-21 14:30:00+00:00,67466
2015-01-21 14:30:00+00:00,2015-01-21 14:45:00+00:00,67259
2015-01-21 14:45:00+00:00,2015-01-21 15:00:00+00:00,66969
2015-01-21 15:00:00+00:00,2015-01-21 15:15:00+00:00,66827
2015-01-21 15:15:00+00:00,2015-01-21 15:30:00+00:00,66638
2015-01-21 15:30:00+00:00,2015-01-21 15:45:00+00:00,67114
2015-01-21 15:45:00+00:00,2015-01-21 16:00:00+00:00,67624
2015-01-21 16:00:00+00:00,2015-01-21 16:15:00+00:00,68935
2015-01-21 16:15:00+00:00,2015-01-21 16:30:00+00:00,70175
2015-01-21 16:30:00+00:00,2015-01-21 16:45:00+00:00,70795
2015-01-21 16:45:00+00:00,2015-01-21 17:00:00+00:00,71159
2015-01-21 17:00:00+00:00,2015-01-21 17:15:00+00:00,70874
2015-01-21 17:15:00+00:00,2015-01-21 17:30:00+00:00,70370
2015-01-21 17:30:00+00:00,2015-01-21 17:45:00+00:00,70321
2015-01-21 17:45:00+00:00,2015-01-21 18:00:00+00:00,70090
2015-01-21 18:00:00+00:00,2015-01-21 18:15:00+00:00,69992
2015-01-21 18:15:00+00:00,2015-01-21 18:30:00+00:00,69108
2015-01-21 18:30:00+00:00,2015-01-21 18:45:00+00:00,68304
2015-01-21 18:45:00+00:00,2015-01-21 19:00:00+00:00,67231
2015-01-21 19:00:00+00:00,2015-01-21 19:15:00+00:00,66046
2015-01-21 19:15:00+00:00,2015-01-21 19:30:00+00:00,64882
2015-01-21 19:30:00+00:00,2015-01-21 19:45:00+00:00,63887
